source,created_time,text,url,likes,shares,comments
Ejempla,2015-11-10T13:02:37+0000,"Documentales obligatorios ""Como todos los años, aparte de las películas de superhéroes y con la excepción de Star Wars (seamos sinceros, es el año Star Wars) también tenemos documentales"".Por Alejandra Mendoza",www.facebook.com/726622947351359_1200049663342016,7,2,0
Ejempla,2015-11-10T12:21:16+0000,"Caral inspira a los arquitectos de hoy Construyeron en tierras desérticas y respetaron las fértiles. No usaron armas ni murallas. Caral, una de las civilizaciones más antiguas del orbe, está en Perú, y arquitectos del mundo se inspiran en sus ruinas para edificar en armonía con el entorno.La ciudad de Caral, se presenta como un ejemplo de urbanismo y de armonía con la naturaleza.",www.facebook.com/726622947351359_1200037243343258,7,2,0
Ejempla,2015-11-09T16:01:00+0000,"¿Crees oportunas las frases del presidente? El Presidente de la República, Horacio Cartes, ha politizado con sus frases que para algunos se trata de algo correcto y para otros son totalmente inoportunas ¿Crees oportunas las frases del presidente?",www.facebook.com/726622947351359_1199597863387196,4,0,0
Ejempla,2015-11-09T14:29:00+0000,"Apuntes contra el olvido El ""Teleprompter"", con su artificialidad guionada funge como “dispositivo para el olvido”, porque en realidad ayuda a sostener el discurso de una falsa memoria y con sus fallas abre fisuras por donde se cuela el recuerdo.Ruth Estigarribia, artista visual paraguaya, cuestiona la naturalización del discurso totalitario de Horacio Cartes.",www.facebook.com/726622947351359_1199627743384208,31,10,0
Ejempla,2015-11-09T11:16:43+0000,"Inacción sobre el clima disparará pobreza El planeta tendrá 100 millones de personas más viviendo en la pobreza extrema para 2030 si no se actúa para limitar el impacto del calentamiento global, según un informe del Banco Mundial publicado el domingo.el Banco Mundial llama a la implementación de un modelo de ""manejo consciente del clima, rápido y solidario"" que refuerce las capacidades de las poblaciones para resistir los riesgos climáticos.",www.facebook.com/726622947351359_1199585463388436,16,5,0
Ejempla,2015-11-05T11:42:17+0000,"El barro de la historia a las escuelas La cuestión indígena es una deuda profunda con el pasado. En el Paraguay las últimas reivindicaciones de los pueblos originarios se da bajo la acción de entidades privadas, ya que el Estado los tiene exiliados, echando ojo solo cuando estos pueden dañar su integridad.Mediante la muestra de los rituales milenarios de las diferentes tribus del país, Selección Texo lleva desde el pasado 23 de septiembre la riqueza de los pueblos originarios paraguayos a más de 10 instituciones educativas. ",www.facebook.com/726622947351359_1197660946914221,12,1,0
Ejempla,2015-11-04T16:39:00+0000,¿Apuestan las leyes por el futuro de los niños? Estudios aseguran que la extensión del periodo de la lactancia materna puede traer beneficios individuales y sociales hasta los 30 años de edad ¿Crees que con leyes como la nueva Ley de Maternidad se apuesta por el futuro de los niños?,www.facebook.com/726622947351359_1197325656947750,17,2,2
Ejempla,2015-11-04T14:22:06+0000,"Los niños son el futuro cuando nos conviene ""¿Por qué la mujer tiene que demostrar no sólo que puede ser buena en su trabajo, sino también que “a pesar de” ser madre, puede ser buena en su trabajo?"".Luego de que la Cámara Baja sancione la ley que amplía de 12 a 18 semanas el permiso por maternidad, no faltaron comentarios negativos tanto de mujeres como de hombres.",www.facebook.com/726622947351359_1197257073621275,63,38,1
Ejempla,2015-11-03T13:57:01+0000,"Muertos de Bolivia vuelven para comer y bailar Con rezos, comida, bebida y bajo las notas de una melodía quejumbrosa, Bolivia se reencontró el lunes con sus muertos, bajo la creencia popular de que estos vuelven del más allá el 1 de noviembre para una rápida visita.En el cementerio Aymara de Villa Ingenio, en la ciudad andina de El Alto, vecina de La Paz, unas 200.000 personas confluyen para saludar a sus seres queridos y despedirlos hasta el próximo año.",www.facebook.com/726622947351359_1196782943668688,2,0,0
Ejempla,2015-11-03T12:30:01+0000,"Lo que celebran los stronistas Esto es lo que celebran los stronistas.Es 3 de noviembre, ""fecha feliz"" para quienes aprovechan el aniversario del nacimiento del dictador Alfredo Stroessner Matiauda para reivindicar sus largos 35 años de opresión y latrocinio.",www.facebook.com/726622947351359_1196790207001295,1039,522,182
Ejempla,2015-11-03T11:43:59+0000,Hay mucho para festejar Cada 3 de noviembre los adeptos al stronismo festejan el nacimiento del dictador colorado-militar Alfredo Stroessner. Pero en esta fecha se dieron cosas más importantes a nivel mundial que deberían ser prioridad antes que el natalicio del sanguinario.Existen motivos para festejar un 3 de noviembre. Por suerte a nivel mundial sucedieron grandes eventos y nacieron importantes figuras que realmente valen la pena recordar.,www.facebook.com/726622947351359_1196782300335419,25,21,1
Ejempla,2015-11-02T18:00:01+0000,"¿Dudas de lo que lees en los medios? Los medios de comunicación son la fuente de información de la mayoría de los ciudadanos, pero muchos empiezan a dudar y desarrollar un pensamiento crítico ante ellos. Vos, ¿dudas de lo que lees en los medios?",www.facebook.com/726622947351359_1196430233703959,6,0,6
Ejempla,2015-11-02T15:05:18+0000,¿Por qué no hay buses? Las calles amanecieron sin buses y miles de personas quedaron esperando al costado de las rutas la llegada del ómnibus que los lleve a sus lugares de trabajo.Existen motivos claros del por qué el gremio del transporte decidió parar la circulación de más de 40 líneas.,www.facebook.com/726622947351359_1196385017041814,26,5,0
Ejempla,2015-11-02T12:33:05+0000,Guía práctica para leer un diario 1. Sepa quiénes son dueños del diario.Guille Ramírez realizó esta lista con diez puntos útiles para poder disfrutar más del consumo de información a diario.,www.facebook.com/726622947351359_1196332493713733,22,18,0
Ejempla,2015-11-02T11:56:55+0000,"El último clásico ""Allí radicó la gran diferencia. Olimpia encaró el último clásico como un duelo donde debía jugar a la perfección y volvió a resaltar lo colectivo sobre cualquier nivel individual aunque eso pudiera generar enojos de egos. Por el otro lado, Cerro no sintió necesidad alguna de introducir modificaciones a pesar de un bajón colectivo"".Daniel Chung analiza el último clásico del 2015.",www.facebook.com/726622947351359_1196321553714827,49,9,0
Ejempla,2015-10-30T16:00:01+0000,"¿Quién pensas que ganará el Súper Clásico? Llega una edición más del Súper Clásico del fútbol paraguayo, pero esta vez, también está en juego la punta del campeonato ¿Quién crees que ganará el Súper Clásico?",www.facebook.com/726622947351359_1194914230522226,1,0,1
Ejempla,2015-10-30T14:13:17+0000,"La previa del Olimpia Olimpia ha mostrado un patrón curioso. Tuvo que tocar fondo para someterse a un cambio radical. El primero que vivió fue justamente después del clásico de la primera rueda. Así llega el nuevo equipo de Arce, sin enganche ni línea de tres, porque el cambio suele llevarte a lo clásico.Por Daniel Chung",www.facebook.com/726622947351359_1194913307188985,2,0,0
Ejempla,2015-10-30T14:10:49+0000,La previa de Cerro Así llega el equipo de Torres que suple bajas y ha aprovechado la estrategia: la del Tiburón para limpiar a Valdez y Lugano y la de Jara Saguier quien con su peor decisión como profesional en Chile permite que el chico Díaz tenga la chance de volver a ser quien fue.Por Daniel Chung,www.facebook.com/726622947351359_1194912377189078,11,1,0
Ejempla,2015-10-29T16:00:00+0000,"¿Crees que se equivoca la OMS? Laura Mendoza, directora del Instituto Nacional de Alimentación y Nutrición, asegura que el informe de la OMS sobre la posibilidad de que el consumo de carne roja procesada provoque cáncer tiene errores metodológicos. ¿Piensas que se equivoca la OMS?",www.facebook.com/726622947351359_1194426993904283,2,0,1
Ejempla,2015-10-29T13:46:00+0000,"Experta de Paraguay cuestiona informe de la OMS El informe de la Organización Mundial de la Salud (OMS) que recomienda no consumir carne vacuna procesada porque aumenta el riesgo de cáncer ""contiene errores garrafales"", aseguró el miércoles una experta del gobierno de Paraguay.""¿Cómo se va a comparar peras con manzanas? Hay que tener mucho conocimiento de causa para poder opinar"", declaró Laura Mendoza, directora del Instituto Nacional de Alimentación y Nutrición,  a periodistas.",www.facebook.com/726622947351359_1194419237238392,3,2,1
Ejempla,2015-10-29T12:29:31+0000,Luqueño semifinalista Club Sportivo Luqueño es el nuevo semifinalista de la Copa Sudamericana.El análisis por Daniel Chung.,www.facebook.com/726622947351359_1194417317238584,52,10,6
Ejempla,2015-10-28T19:59:40+0000,"¿Disminuirá tu consumo de carne? La Organización Mundial de la Salud reveló que la carne roja y sus derivados pueden ser causal de cáncer. Después de este anuncio, ¿Disminuirá tu consumo de carne?",www.facebook.com/726622947351359_1194131563933826,2,1,1
Ejempla,2015-10-28T14:40:01+0000,"Sobre el fanatismo De acuerdo con los acontecimientos de las últimas semanas queda demostrado de que la cualidad fanática y poco pluralista de nuestro pueblo sigue presente de forma activa o pasiva, sobre todo en materia política. Los casos de los intendentes de Lambaré y de Limpio dejan esta hipótesis al descubierto.Luego del proceso de transparencia iniciado en la Universidad Nacional de Asunción (UNA) le llegó el turno a las municipalidades.",www.facebook.com/726622947351359_1194003343946648,23,8,0
Ejempla,2015-10-28T13:42:25+0000,"Carne mon amour, ¿o mi perdición? Teniendo en cuenta esta crisis de alimentación cárnica generada en las últimas 72 horas, preguntas y respuestas sobre el estudio de la OMS y sus implicaciones para la salud.La OMS declaró a la carne y sus derivados como cancerígenos, hecho que desató una histeria colectiva incapaz de escuchar explicaciones coherentes sobre la noticia. ",www.facebook.com/726622947351359_1193991503947832,10,5,1
Ejempla,2015-10-27T19:20:00+0000,¿Las manifestaciones generan limpieza política? Las manifestaciones ante los hechos de irregularidad política son constantes en diversos sectores de la sociedad paraguaya ¿Crees que estas acciones están limpiando la política nacional?,www.facebook.com/726622947351359_1193633123983670,7,0,0
Ejempla,2015-10-27T14:42:44+0000,"Tu hijo va a pedir sustentabilidad El conjunto de tecnologías de BMW Paraguay, que apuesta por un futuro más sano y en armonía con el medio ambiente se llama Efficient Dynamics.La tecnología es el elemento que puede hacer que el mundo en que tus hijos o nietos vivan sea más sano.",www.facebook.com/726622947351359_1193579470655702,12,2,2
Ejempla,2015-10-27T12:46:47+0000,"La caradurez política y el despertar ciudadano Son varios los acontecimientos que envuelven a los postulantes a la intendencia de varios municipios, sin embargo esto hace que cada día sean más los ciudadanos que se suman a las protestas y movilizaciones contra la caradurez de los mismos. La voz del pueblo es cada vez más fuerte, con movilizaciones ciudadanas dónde demuestran que están cansados de ser ignorados.",www.facebook.com/726622947351359_1193525073994475,37,22,0
Ejempla,2015-10-26T12:42:56+0000,"Londres culpa al diesel Londres es conocida por su perfil cosmopolita y su riqueza cultural y festiva, pero poco a poco va saliendo a la luz un aspecto más turbio de la ciudad: su nivel de contaminación, de los más altos de Europa.En 2010, más de 9.400 personas perdieron la vida en Londres por causas vinculadas con la contaminación, según un estudio del King's College London (KCL) publicado en julio.",www.facebook.com/726622947351359_1193086150705034,12,4,1
Ejempla,2015-10-23T14:04:15+0000,"¿Variará tu uso de tarjetas de crédito? Con la entrada en vigencia de la Ley Nº 5.476 que ajusta la tasa de interés a las tarjetas de crédito, todos los beneficios como descuentos y promociones ofrecidas por los bancos quedaron cancelados ¿Afecta esto tu uso de las tarjetas de crédito?",www.facebook.com/726622947351359_1191769740836675,4,1,0
Ejempla,2015-10-23T13:18:30+0000,"El dilema de las tarjetas de crédito Como resultado de la entrada en vigencia de la Ley Nº 5.476 que ajusta la tasa de interés a las tarjetas de crédito, todos los beneficios como descuentos y promociones ofrecidas por los bancos quedaron cancelados, generando una especie de caos.Esta psicosis colectiva, que está generando la noticia de los recortes de beneficios y líneas de crédito destapa un problema más profundo que tiene que ver con la falta de educación financiera.",www.facebook.com/726622947351359_1191743490839300,3,1,0
Ejempla,2015-10-16T20:44:14+0000,"#UnAñoSinPablo Para entender los detalles del caso, Latitud 25 preparó un material en el que se narra lo sucedido desde las voces más cercanas al fallecido periodista Pablo Medina.La muerte de Pablo Medina, corresponsal de ABC Color en Canindeyú, marca a fuego toda una generación de periodistas que lamenta su partida desde hace un año.",www.facebook.com/726622947351359_1188885417791774,8,1,0
Ejempla,2015-10-15T14:07:03+0000,"Todos somos bomberos Los bomberos siempre están para los civiles, sea cual fuere la adversidad. Y la sociedad ¿cómo les retribuye?La muerte de tres bomberos voluntarios nos obliga a replantearnos como sociedad cuánto realmente apoyamos la tarea de aquellos que siempre están para los civiles sea cual sea la adversidad. Un relato interno de lo que siente un bombero en Paraguay.",www.facebook.com/726622947351359_1188337987846517,45,38,0
Ejempla,2015-10-15T12:10:27+0000,"Mover límites ¡Dale Paraguay! ya se escucha con fuerza en todos los rincones del país. Es con este grito que se inicia un nuevo camino hacia ese sueño que vuelve unir a miles de paraguayos. Se pronostica un fin de semana intenso y cargado de emociones, gentileza de un evento más de Teletón Paraguay.Desde hace años existe un evento que une a muchos paraguayos con una fuerza solidaria increíble. Teletón es la prueba más evidente de que un fin justo, acompañado de transparencia puede generar un impacto social de grandes magnitudes en Paraguay.",www.facebook.com/726622947351359_1188302767850039,18,67,0
Ejempla,2015-10-14T14:00:00+0000,"Hillary Clinton domina primer debate Hillary Clinton mantuvo este martes la calma y el temple frente a los dardos de sus oponentes —sobre todo en política exterior— y asumió su rol de gran favorita durante el primer debate de las primarias demócratas.""La diplomacia no es lograr una solución perfecta. Es sobre cómo balancear los riesgos"", dijo la exsenadora y exprimera dama de 67 años.",www.facebook.com/726622947351359_1187872234559759,2,0,1
Ejempla,2015-10-14T11:55:26+0000,"Cosecha positiva ""La cosecha ha sido óptima. Cuatro de seis. La vigencia del histórico Da Silva. Y otra zafra: ahora sí me acordaré –a diferencia de aquel sábado caluroso en Trinidad hace siete años- de Darío Lezcano"".  — Daniel Chung sobre el partido de anoche de la Selección Paraguaya de Fútbol.Diciembre del 2007. El partido con el final más electrizante en mi carrera lo viví en el “Martín Torres”, cancha del Sportivo Trinidense. El fixture juntó en la última fecha al local y al 12 de Octubre. Al Triqui le bastaba un empate. Ganaba 1-0.",www.facebook.com/726622947351359_1187862867894029,18,4,0
Ejempla,2015-10-14T11:55:10+0000,"Cosecha positiva ""La cosecha ha sido óptima. Cuatro de seis. La vigencia del histórico Da Silva. Y otra zafra: ahora sí me acordaré –a diferencia de aquel sábado caluroso en Trinidad hace siete años- de Darío Lezcano"".  — Daniel Chung sobre el partido de anoche de la Selección Paraguaya de Fútbol.Diciembre del 2007. El partido con el final más electrizante en mi carrera lo viví en el “Martín Torres”, cancha del Sportivo Trinidense. El fixture juntó en la última fecha al local y al 12 de Octubre. Al Triqui le bastaba un empate. Ganaba 1-0.",www.facebook.com/726622947351359_1187862781227371,0,0,0
Ejempla,2015-10-14T11:50:58+0000,"Cosecha positiva ""La cosecha ha sido óptima. Cuatro de seis. La vigencia del histórico Da Silva. Y otra zafra: ahora sí me acordaré –a diferencia de aquel sábado caluroso en Trinidad hace siete años- de Darío Lezcano"".  — Daniel Chung sobre el partido de anoche de la Selección Paraguaya de Fútbol.Diciembre del 2007. El partido con el final más electrizante en mi carrera lo viví en el “Martín Torres”, cancha del Sportivo Trinidense. El fixture juntó en la última fecha al local y al 12 de Octubre. Al Triqui le bastaba un empate. Ganaba 1-0.",www.facebook.com/726622947351359_1187861457894170,2,0,0
Ejempla,2015-10-13T17:00:01+0000,"Colapso de la cadena alimentaria en el océano El estudio, considerado el primer análisis global sobre cómo afectará el cambio climático a los ecosistemas marinos, presagia un futuro sombrío para los peces.Los océanos del mundo están llenos de vida, pero el aumento de las emisiones de dióxido de carbono podría causar un colapso en la cadena alimentaria marina, según una investigación de expertos australianos divulgada este lunes.",www.facebook.com/726622947351359_1187406471273002,9,0,0
Ejempla,2015-10-13T14:00:00+0000,¿Cuál será el resultado ante Argentina? La selección paraguaya de fútbol enfrenta hoy al seleccionado argentino a las 21:00 hs en el Estadio de los Defensores del Chaco¿cuál será el resultado que sacará la Selección Paraguaya de Fútbol?,www.facebook.com/726622947351359_1187403567939959,3,0,1
Ejempla,2015-10-13T12:44:01+0000,"Hackearon el Parlamento Se trata un hackeo bajo el concepto bueno del término, bajo el cual se desarrollaron 14 proyectos en poco más de 10 horas.Para la ocasión llegaron al país dos expertos en datos y con trayectoria en hackatones en otros países. ",www.facebook.com/726622947351359_1187394104607572,24,16,1
Ejempla,2015-10-13T12:43:13+0000,"Hackearon el Parlamento Se trata un hackeo bajo el concepto bueno del término, bajo el cual se desarrollaron 14 proyectos en poco más de 10 horas.Para la ocasión llegaron al país dos expertos en datos y con trayectoria en hackatones en otros países. ",www.facebook.com/726622947351359_1187393894607593,9,7,0
Ejempla,2015-10-12T20:32:29+0000,"Ban Ki-moon promete eliminar la extrema pobreza ""Estoy aquí para hacer un llamado hoy en día: prometo erradicar la pobreza extrema para el año 2030, y Naciones Unidas promete lograr la igualdad de género hasta el año 2030, incluyendo a los pueblos indígenas"", postuló en un acto público el Secretario General de la ONU, Ban Ki-moon.",www.facebook.com/726622947351359_1187124717967844,11,3,0
Ejempla,2015-10-12T19:52:39+0000,"Las lecciones de Ecuador ""La urgencia de Argentina ha aumentado y la de Paraguay ha disminuido luego de los resultados en Buenos Aires y Puerto Ordaz. Uno supone una cautela inicial pero que el empate es peor visto por los visitantes"".  — Daniel Chung.Siempre es sorpresa que Argentina pierda. Y más aún de local en unas Eliminatorias. No pasaba desde aquel clásico en Rosario ante Brasil en el 2009.",www.facebook.com/726622947351359_1187110744635908,3,1,0
Ejempla,2015-10-08T13:27:47+0000,"No es solo una primavera ""Peligrosamente los estudiantes nos han enseñado, entre tantas otras cosas, que es posible ocupar, recrear y transformar un espacio físico y simbólico a través del arte, con dignidad y esperanza. Algo se ha desatado, no es solo una primavera"".  — María Zaracho Robertti, psicóloga.Los sucesos de septiembre continúan, al parecer no se trata solamente de una primavera.",www.facebook.com/726622947351359_1184957221517927,48,21,0
Ejempla,2015-10-07T18:46:24+0000,"El Gramo más importante A teatro lleno, Gramo Paraguay regaló anoche su edición más importante.  Como parte de una sociedad en proceso de cambio, las temáticas planteadas se ajustaron a la perfección para contextualizar, frente a centenares de personas, el momento histórico por el cual transcurre Paraguay.La última edición de Gramo no falló. Planteó temas que marcarán a fuego la agenda de los próximos días, meses o tal vez años. En un momento de motivación, despertar ciudadano y si se quiere, revolución; también se sumó para hacer historia.",www.facebook.com/726622947351359_1184647534882229,32,11,0
Ejempla,2015-10-06T17:04:00+0000,"Ganó el medio ambiente La alianza entre el Grupo Luminotecnia y el MECDigital - Ministerio de Educación y Cultura - Paraguay vuelve a sacar todo el potencial innovador y tecnológico que se encuentra contenido en los estudiantes de bachillerato técnico del país. Entre los 34 proyectos que se pudieron ver este año, resaltaron y fueron premiados los amigables al medio ambiente.Medio ambiente y tecnología es una de las relaciones más comunes en nuestros tiempos y como tendencia global se hace presente en competencias como el Lumitech 2015.",www.facebook.com/726622947351359_1184119041601745,13,1,0
Ejempla,2015-10-05T19:15:00+0000,"El Gramo que falta Gramo Paraguay mañana martes a las 19:00 cierra el año con la mejor calidad que uno puede esperar de un evento que ya es todo un clásico. Conozcamos a los nueve speakers que dan final al capítulo 2015.Cuando mañana martes a las 19:00 hs. las luces del Teatro Municipal ""Ignacio A. Pane"" se enciendan, estaremos presenciando otra explosión de ideas y proyectos en la última edición de Gramo del año.",www.facebook.com/726622947351359_1183739558306360,82,10,0
Ejempla,2015-10-05T18:20:00+0000,"World Trade Centers: el mercado es el mundo Asunción va camino a transformarse en un nuevo centro de comercio mundial.  Estos son los detalles de los proyectos de World Trade Center Asunción y Ciudad del Este, impulsados por la firma Capitalis Desarrollos Inmobiliarios.El WTC Asunción estará terminado en noviembre y su inauguración está prevista para la primera semana diciembre. ",www.facebook.com/726622947351359_1183720814974901,450,99,15
Ejempla,2015-10-05T17:12:45+0000,El análisis de Venezuela Esto es lo que le espera a la Selección de fútbol de Paraguay este jueves.El primer rival del largo camino hacia Rusia 2018 es Venezuela. Por Dani Chung.,www.facebook.com/726622947351359_1183707344976248,2,0,0
Ejempla,2015-10-01T19:45:01+0000,"Lo que plantea Mario Ferreiro Mario Ferreiro expresa cuáles son sus proyectos de ganar el siguiente periodo de la intendencia de Asunción y acepta sus debilidades dentro de la arena política.En la segunda charla de Voto Limpio organizada por el centro de estudiantes de la carrera de Derecho de la Universidad Católica Nuestra Señora de la Asunción, el protagonista fue el ex comunicador del Partido Revolucionario Febrerista, Mario Ferreiro",www.facebook.com/726622947351359_1181942761819373,10,2,0
Ejempla,2015-10-01T18:56:30+0000,"¿Se dará el voto consciente en las municipales? Teniendo en cuenta el escenario actual del Paraguay, en donde estudiantes, padres y docentes se manifiestan contra la corrupción, ¿cree usted que en las municipales de noviembre los electores apostarán por el voto consciente?",www.facebook.com/726622947351359_1181931878487128,14,4,3
Ejempla,2015-10-01T14:49:07+0000,"UNA por UNA ""El artículo 'Cayeron 3 y faltan 10' peca de generalizar. No todas las cabezas deben ser cortadas. Estamos ante una revolución que observa con lupa cada uno de los detalles y está castigando a quienes lo merecen y premiando a sus héroes"". #UNAnotecalles  —Milciades Balbuena, periodista.Cuanta la leyenda que cayeron 3 y faltan 10. Como todo cuento popular tiene algo de verdad con un toque de falsedad. La crisis hace generalizar y ante cualquier eventualidad hay que sacar al frente las pruebas para hablar con claridad.",www.facebook.com/726622947351359_1181829385164044,39,4,1
Ejempla,2015-09-30T21:16:00+0000,"Asunción no te calles ""Es que los ciudadanos de Asunción estamos viviendo un poderoso letargo, que no nos permite ver como la ciudad va quedando atrás, en muchos aspectos, pero especialmente en infraestructura"".  — Humberto Osnaghi, Abogado.""Cómo me gustaría ver que el bello despertar democrático que ocurre con los estudiantes en la Universidad Nacional de Asunción, se traslade a nuestra querida ciudad capital"".",www.facebook.com/726622947351359_1181540691859580,52,45,0
Ejempla,2015-09-30T21:01:59+0000,"Se acabo la fiesta ""Detrás de todo esto, una demanda: educación de calidad para todos y el mensaje contundente de profundo hartazgo de una ciudadanía que está saturada de ver cómo los actos de corrupción de los mismos de siempre se comen los deseos de un futuro mejor para todos"". #UNAnotecalles  — Claudia Pompa, investigadora.Paraguay es uno de esos países donde la realidad sigue superando a la ficción y estas ultimas semanas no han sido la excepción.",www.facebook.com/726622947351359_1181539905192992,107,49,0
Ejempla,2015-09-29T17:00:00+0000,"El pensamiento único en la UNA ""Todos los decanos fueron puestos o “elegidos” durante el mandato del rector #FroilánPeralta, encarcelado ahora. La denuncia de corrupción administrativa es en toda la Universidad, por lo tanto la investigación debe ser en todas las facultades, y los decanos deben o colaborar con transparencia o dar pasos al costado"".La investigación por casos de corrupción debe ser sistémica, no solo el rectorado. El rectorado es, por decir, el trono de la Universidad Nacional de Asunción, pero todas las facultades están gobernadas desde el rectorado, claro, no desconozco dependencias intermedias.",www.facebook.com/726622947351359_1180989895247993,84,31,2
Ejempla,2015-09-29T15:00:01+0000,"¿Renunciarán todos los decanos de la UNA? Un rector y dos decanos de la Universidad Nacional de Asunción - UNA - Paraguay son las primeras renuncias registradas gracias a la histórica manifestación de estudiantes, ¿Crees que renunciarán los otros 10 decanos de las distintas facultades?",www.facebook.com/726622947351359_1180985478581768,24,3,1
Ejempla,2015-09-29T13:47:52+0000,"Cayeron 3 y faltan 10 En una semana de manifestación, los estudiantes, de manera tenaz, pacífica y con un objetivo claro, lograron la renuncia del rector #FroilánPeralta y de dos decanos. Ahora los estudiantes van por las cabezas de los decanos de Arquitectura, Química, Derecho, Filosofía, Ciencias Exactas y Naturales, Odontología, Medicina, Agronomía, Veterinaria y Politécnica.Definitivamente la UNA no se calló y su grito se hace cada vez más fuerte.",www.facebook.com/726622947351359_1180975535249429,68,29,7
Ejempla,2015-09-28T17:00:01+0000,"La UNA y la serpiente de 9 cabezas. ""Todos los miembros del consejo directivo de la UNA deberían de irse. En mi opinión, todos son parte de la estructura, por negligencia, complicidad u omisión. ¿Acaso los decanos no forman parte del consejo que toma las decisiones?"".  — Humberto Osnaghi, Abogado.""El análisis debería de pasar por como destruir las 9 cabezas, en otras palabras la estructura implantada para llegar a estos niveles de corrupción"". — Humberto Osnaghi",www.facebook.com/726622947351359_1180572665289716,93,36,0
Ejempla,2015-09-28T14:51:18+0000,"Democracia educativa ""Ellos —quienes vienen dando cátedra a todo el resto de la sociedad— también luchan por su democracia. La de la educación"". #UNAnotecalles  —Daniel Chung, periodista deportivo.Corría el año 1982. Casi dos décadas de dictatura militar en Brasil. El Corinthians que venía de pésimos resultados tanto en el Campeonato Nacional como en el Paulista, tiene nuevo presidente: Waldemar Pires.",www.facebook.com/726622947351359_1180572031956446,62,11,0
Ejempla,2015-09-25T14:25:30+0000,"La UNA no se calló Una cronología de los hechos clave acontecidos anoche, hechos que pueden ser decisivos para el caso de corrupción en la Universidad Nacional de Asunción - UNA - Paraguay. #UNAnotecalles #Paraguaynotecalles",www.facebook.com/726622947351359_1179152965431686,5650,535,78
Ejempla,2015-09-24T19:55:53+0000,¿Cree que Froilán renunciará al rectorado? Desde hace días los estudiantes de la Universidad Nacional de Asunción - UNA - Paraguay exigen que el rector Froilán Peralta renuncie por los hechos de corrupción que se le atribuyen.  ¿Crees que Peralta dejará el cargo?,www.facebook.com/726622947351359_1178812982132351,7,1,0
Ejempla,2015-09-24T16:55:01+0000,"La comunicación en los tiempos del ego ""Entenderse es dar lugar al otro, no solamente a sus palabras, sino a su sentir, incorporar sus ideas e ideales a los propios, darle la atención que requiere, sentir la motivación en su tono, empatizar, generar un momento de conexión"".Lo único que tenemos en común, es que todos somos diferentes. Lo complejo quizás radica en que el tiempo actual nos ha amputado la capacidad de escuchar, interactuar, bajando la guardia de intereses personales para construir un verdadero proceso desde la comunicación.",www.facebook.com/726622947351359_1178711198809196,13,5,0
Ejempla,2015-09-24T14:06:15+0000,"Impuesto recaerá sobre los socios más pobres La aplicación del Impuesto al Valor Agregado (IVA) a los actos cooperativos será una carga que recaerá sobre los hombros de los socios más pobres, que dependen de las cooperativas para acceder a un crédito, afirma Antonio Ortiz Guanes, gerente de la Fecomulp.Actualmente en Paraguay existe poco más de 1.570.000 socios de cooperativas, de las cuales el 82%, unos 1.300.000 socios, ganan de manera mensual desde el sueldo mínimo vigente (G. 1.824.055) para abajo, o sea, sumas inferiores al...",www.facebook.com/726622947351359_1178692102144439,15,8,0
Ejempla,2015-09-23T19:50:00+0000,"Los ricos cada vez más ricos en Haití El Banco Mundial lamentó ""el crecimiento económico decepcionante"" de Haití en las últimas cuatro décadas y llamó, en un informe publicado el martes, a la instauración de un contrato social entre el Estado y los ciudadanos para ayudar a los más pobres.""Las grandes familias que dominaban la economía en la época de (Jean-Claude) Duvalier, en los años 1970 y 1980, todavía conservan el control de amplias porciones de la economía nacional"".",www.facebook.com/726622947351359_1178272595519723,4,0,0
Ejempla,2015-09-23T18:37:54+0000,"¿Qué mejoró con los buses diferenciados? Desde junio de este año comenzaron a circular los buses con servicio diferenciado. Las empresas de transporte habilitaron nuevas unidades, las cuales poseen aire acondicionado. ¿qué crees que mejoró desde entonces?",www.facebook.com/726622947351359_1178243935522589,7,1,1
Ejempla,2015-09-23T12:35:53+0000,"Samaniego, sin propuestas nuevas para Asunción El exintendente de la capital, Arnaldo Samaniego, declaró no tener propuestas nuevas para una siguiente gestión en la Municipalidad de Asunción. Solo planteó ""seguir trabajando como hasta ahora"".Se va acercando la fecha de las elecciones municipales y la tensión política crece en Asunción, donde los principales contrincantes son Arnaldo Samaniego, Mario Ferreiro y Ricardo Meyer, quienes medirán su popularidad política el próximo 15/11.",www.facebook.com/726622947351359_1178104695536513,9,32,0
Ejempla,2015-09-22T18:20:01+0000,"¿Cumplirá la justicia en el caso Froilán? El rector de la Universidad Nacional de Asunción, Froilán Peralta, es investigado por posibles delitos de lesión de confianza y corrupción, ¿crees que la justicia cumplirá en este caso?",www.facebook.com/726622947351359_1177695835577399,21,11,1
Ejempla,2015-09-22T17:00:02+0000,"Nadie debería morir por buscar asilo Alrededor de 220 mil personas han muerto y 12,8 millones necesitan asistencia dentro de Siria. En tanto que más del 50% de la población siria está en situación de desplazamiento. Pedir asilo es un derecho humano. Nadie debería tener que morir para alcanzar la seguridad.",www.facebook.com/726622947351359_1177664242247225,21,7,1
